date,us_base,us_behavioral,us_adj_total,tw_base,tw_behavioral,tw_adj_total,divergence_base,divergence_behavioral
2016-07-07,44.34717668537606,44.34717668537606,0.0,40.98290839111736,40.98290839111736,0.0,3.3642682942587,3.3642682942587
2016-07-08,48.333124458889785,48.333124458889785,0.0,42.25312621808564,42.25312621808564,0.0,6.079998240804144,6.079998240804144
2016-07-11,49.23212933377273,49.23212933377273,0.0,52.45638643026746,52.45638643026746,0.0,3.224257096494725,3.224257096494725
2016-07-12,51.76269046071675,51.76269046071675,0.0,52.8094993964487,52.8094993964487,0.0,1.0468089357319528,1.0468089357319528
2016-07-13,51.84650199095446,51.84650199095446,0.0,54.015001043342735,54.015001043342735,0.0,2.1684990523882774,2.1684990523882774
2016-07-14,53.38923254622989,53.38923254622989,0.0,54.081889218275094,54.081889218275094,0.0,0.692656672045203,0.692656672045203
2016-07-15,53.06981813819476,53.06981813819476,0.0,58.16990187624468,58.16990187624468,0.0,5.100083738049918,5.100083738049918
2016-07-18,54.17636493066776,54.17636493066776,0.0,55.906976208336616,55.906976208336616,0.0,1.7306112776688565,1.7306112776688565
2016-07-19,53.31184120260643,53.31184120260643,0.0,57.80300387247446,57.80300387247446,0.0,4.491162669868032,4.491162669868032
2016-07-20,54.69422495459852,54.69422495459852,0.0,56.3244452171311,56.3244452171311,0.0,1.630220262532582,1.630220262532582
2016-07-21,53.51746211602763,53.51746211602763,0.0,59.58960020699501,59.58960020699501,0.0,6.072138090967378,6.072138090967378
2016-07-22,53.79985757424638,53.79985757424638,0.0,57.03225499016653,57.03225499016653,0.0,3.232397415920147,3.232397415920147
2016-07-25,50.62740337553386,50.62740337553386,0.0,55.84128838412629,55.84128838412629,0.0,5.2138850085924275,5.2138850085924275
2016-07-26,58.32354442231085,58.32354442231085,0.0,53.64703273370956,53.64703273370956,0.0,4.676511688601295,4.676511688601295
2016-07-27,52.31443825441793,52.31443825441793,0.0,55.582381749739156,55.582381749739156,0.0,3.2679434953212265,3.2679434953212265
2016-07-28,48.431053803856244,48.431053803856244,0.0,58.162663926095014,58.162663926095014,0.0,9.73161012223877,9.73161012223877
2016-07-29,47.72082233003671,47.72082233003671,0.0,51.78771953762737,51.78771953762737,0.0,4.066897207590657,4.066897207590657
2016-08-01,46.866325997434515,46.866325997434515,0.0,51.390036072446286,51.390036072446286,0.0,4.5237100750117705,4.5237100750117705
2016-08-02,44.884587238310964,44.884587238310964,0.0,50.221335443911414,50.221335443911414,0.0,5.3367482056004505,5.3367482056004505
2016-08-03,45.700725579458336,45.700725579458336,0.0,50.64341702467663,50.64341702467663,0.0,4.942691445218294,4.942691445218294
2016-08-04,46.22697168033076,46.22697168033076,0.0,49.798189186250596,49.798189186250596,0.0,3.571217505919833,3.571217505919833
2016-08-05,48.189907088965754,48.189907088965754,0.0,55.339650817556425,55.339650817556425,0.0,7.149743728590671,7.149743728590671
2016-08-08,47.719883202979396,47.719883202979396,0.0,55.55412243366593,55.55412243366593,0.0,7.834239230686535,7.834239230686535
2016-08-09,50.77920564090469,50.77920564090469,0.0,55.027088957787214,55.027088957787214,0.0,4.247883316882522,4.247883316882522
2016-08-10,51.33252603673183,51.33252603673183,0.0,56.38498123047684,56.38498123047684,0.0,5.052455193745011,5.052455193745011
2016-08-11,53.72976604312231,53.72976604312231,0.0,57.400009569066825,57.400009569066825,0.0,3.670243525944514,3.670243525944514
2016-08-12,54.105761412626194,54.105761412626194,0.0,54.380296135779055,54.380296135779055,0.0,0.2745347231528612,0.2745347231528612
2016-08-15,52.11381994565282,52.11381994565282,0.0,52.56655493508576,52.56655493508576,0.0,0.45273498943294044,0.45273498943294044
2016-08-16,53.39208375803143,53.39208375803143,0.0,53.085683786777814,53.085683786777814,0.0,0.30639997125361873,0.30639997125361873
2016-08-17,54.13739204061452,54.13739204061452,0.0,52.629860749875505,52.629860749875505,0.0,1.507531290739017,1.507531290739017
2016-08-18,54.16479801851786,54.16479801851786,0.0,53.41327289270423,53.41327289270423,0.0,0.7515251258136288,0.7515251258136288
2016-08-19,52.730976999347014,52.730976999347014,0.0,55.394367349434745,55.394367349434745,0.0,2.663390350087731,2.663390350087731
2016-08-22,48.93677535750903,48.93677535750903,0.0,51.65785812985447,51.65785812985447,0.0,2.72108277234544,2.72108277234544
2016-08-23,48.930288624615,48.930288624615,0.0,51.38419931423082,51.38419931423082,0.0,2.4539106896158174,2.4539106896158174
2016-08-24,50.434876280457935,50.434876280457935,0.0,51.27379154147841,51.27379154147841,0.0,0.8389152610204746,0.8389152610204746
2016-08-25,50.05356785541271,50.05356785541271,0.0,55.3419132733005,55.3419132733005,0.0,5.28834541788779,5.28834541788779
2016-08-26,49.82118834215108,49.82118834215108,0.0,53.23806017667785,53.23806017667785,0.0,3.4168718345267663,3.4168718345267663
2016-08-29,52.53642075018884,52.53642075018884,0.0,53.72871920923653,53.72871920923653,0.0,1.1922984590476915,1.1922984590476915
2016-08-30,51.536727170941276,51.536727170941276,0.0,54.601847536315645,54.601847536315645,0.0,3.0651203653743693,3.0651203653743693
2016-08-31,50.0794048380979,50.0794048380979,0.0,60.1863641666936,60.1863641666936,0.0,10.1069593285957,10.1069593285957
2016-09-01,49.969716600632864,49.969716600632864,0.0,56.12451113900612,56.12451113900612,0.0,6.1547945383732525,6.1547945383732525
2016-09-02,49.226329170540076,49.226329170540076,0.0,57.24535530240253,57.24535530240253,0.0,8.019026131862454,8.019026131862454
2016-09-06,48.11228578491809,48.11228578491809,0.0,53.282130417660426,53.282130417660426,0.0,5.169844632742333,5.169844632742333
2016-09-07,48.36040138262382,48.36040138262382,0.0,56.46654072643521,56.46654072643521,0.0,8.106139343811392,8.106139343811392
2016-09-08,48.07558637338638,48.07558637338638,0.0,56.83491228644859,56.83491228644859,0.0,8.759325913062213,8.759325913062213
2016-09-09,48.554815743548936,48.554815743548936,0.0,52.29073377373019,52.29073377373019,0.0,3.735918030181253,3.735918030181253
2016-09-12,53.78185835054391,53.78185835054391,0.0,50.48214690597951,50.48214690597951,0.0,3.2997114445643945,3.2997114445643945
2016-09-13,48.641843911404365,48.641843911404365,0.0,52.263983668634715,52.263983668634715,0.0,3.62213975723035,3.62213975723035
2016-09-14,48.48788852375657,48.48788852375657,0.0,50.60346321158476,50.60346321158476,0.0,2.115574687828193,2.115574687828193
2016-09-15,52.6226352425917,52.6226352425917,0.0,41.50025005304625,41.50025005304625,0.0,11.122385189545447,11.122385189545447
2016-09-16,50.992890739028226,50.992890739028226,0.0,41.31952664122334,41.31952664122334,0.0,9.673364097804885,9.673364097804885
2016-09-19,50.98381043790301,50.98381043790301,0.0,48.032434128098075,48.032434128098075,0.0,2.9513763098049353,2.9513763098049353
2016-09-20,51.092044352737446,51.092044352737446,0.0,45.364876928392434,45.364876928392434,0.0,5.727167424345012,5.727167424345012
2016-09-21,55.41639183168197,55.41639183168197,0.0,47.76559788091161,47.76559788091161,0.0,7.650793950770357,7.650793950770357
2016-09-22,58.359825394372066,58.359825394372066,0.0,45.85665318038952,45.85665318038952,0.0,12.503172213982545,12.503172213982545
2016-09-23,56.491299319765176,56.491299319765176,0.0,46.236911910014115,46.236911910014115,0.0,10.254387409751061,10.254387409751061
2016-09-26,52.75725880366938,52.75725880366938,0.0,41.02533250944616,41.02533250944616,0.0,11.731926294223221,11.731926294223221
2016-09-27,55.43910955682725,55.43910955682725,0.0,36.80655822378577,36.80655822378577,0.0,18.632551333041476,18.632551333041476
2016-09-28,57.586747158765924,57.586747158765924,0.0,38.360438618866695,38.360438618866695,0.0,19.22630853989923,19.22630853989923
2016-09-29,54.36622269548626,54.36622269548626,0.0,49.00866631150937,49.00866631150937,0.0,5.357556383976885,5.357556383976885
2016-09-30,56.88567073793907,56.88567073793907,0.0,46.040458429403245,46.040458429403245,0.0,10.845212308535828,10.845212308535828
2016-10-03,55.824902106020865,55.824902106020865,0.0,43.58542383902561,43.58542383902561,0.0,12.239478266995256,12.239478266995256
2016-10-04,55.80327994719316,55.80327994719316,0.0,46.88997313848764,46.88997313848764,0.0,8.91330680870552,8.91330680870552
2016-10-05,57.54089008157727,57.54089008157727,0.0,47.374475522127966,47.374475522127966,0.0,10.1664145594493,10.1664145594493
2016-10-06,58.49809496992475,58.49809496992475,0.0,49.49206761869531,49.49206761869531,0.0,9.006027351229442,9.006027351229442
2016-10-07,57.79987393136686,57.79987393136686,0.0,50.70971823981567,50.70971823981567,0.0,7.090155691551189,7.090155691551189
2016-10-10,56.84736430573545,56.84736430573545,0.0,50.1886539332052,50.1886539332052,0.0,6.658710372530244,6.658710372530244
2016-10-11,53.17208730310638,53.17208730310638,0.0,58.00563996463579,58.00563996463579,0.0,4.83355266152941,4.83355266152941
2016-10-12,52.53440484614855,52.53440484614855,0.0,49.928944289141306,49.928944289141306,0.0,2.605460557007241,2.605460557007241
2016-10-13,49.598776063242006,49.598776063242006,0.0,50.90207229038517,50.90207229038517,0.0,1.3032962271431643,1.3032962271431643
2016-10-14,52.909766796089954,52.909766796089954,0.0,51.495273027546546,51.495273027546546,0.0,1.4144937685434087,1.4144937685434087
2016-10-17,51.487849871181346,51.487849871181346,0.0,51.296559945953206,51.296559945953206,0.0,0.1912899252281406,0.1912899252281406
2016-10-18,53.70420980105514,53.70420980105514,0.0,51.756558283927816,51.756558283927816,0.0,1.9476515171273263,1.9476515171273263
2016-10-19,52.83362225079443,52.83362225079443,0.0,55.399408687899765,55.399408687899765,0.0,2.565786437105338,2.565786437105338
2016-10-20,50.9845700143873,50.9845700143873,0.0,62.112380174742725,62.51067223914155,0.3982920643988237,11.127810160355423,11.526102224754247
2016-10-21,52.30469368196948,52.30469368196948,0.0,65.10108817810791,65.99571677414251,0.8946285960345932,12.796394496138433,13.691023092173026
2016-10-24,54.57839943582765,54.57839943582765,0.0,57.46654360474207,57.46654360474207,0.0,2.8881441689144225,2.8881441689144225
2016-10-25,51.993929967508755,51.993929967508755,0.0,58.897419196133036,58.897419196133036,0.0,6.903489228624281,6.903489228624281
2016-10-26,49.95179846782951,49.95179846782951,0.0,57.95195436096229,57.95195436096229,0.0,8.000155893132778,8.000155893132778
2016-10-27,47.09605929504935,47.09605929504935,0.0,60.27493888701048,60.30791594397474,0.03297705696426334,13.178879591961127,13.21185664892539
2016-10-28,44.20694644467702,44.20694644467702,0.0,59.73130793374192,59.73130793374192,0.0,15.524361489064894,15.524361489064894
2016-10-31,42.56983775416525,42.56983775416525,0.0,60.034763510877426,60.039672058174766,0.004908547297340249,17.464925756712177,17.469834304009517
2016-11-01,42.106063345401694,42.106063345401694,0.0,56.63705534108626,56.63705534108626,0.0,14.530991995684566,14.530991995684566
2016-11-02,38.117695657713995,38.117695657713995,0.0,56.93215070172103,56.93215070172103,0.0,18.814455044007033,18.814455044007033
2016-11-03,33.066042753015736,32.942818432675196,-0.12322432034054032,56.12621721236242,56.12621721236242,0.0,23.060174459346683,23.183398779687224
2016-11-04,32.770837291453006,32.660291858626366,-0.11054543282664042,52.575425311032745,52.575425311032745,0.0,19.80458801957974,19.91513345240638
2016-11-07,46.321687505629136,46.321687505629136,0.0,55.54486933027372,55.54486933027372,0.0,9.223181824644584,9.223181824644584
2016-11-08,47.34188976524913,47.34188976524913,0.0,58.777276874217804,58.777276874217804,0.0,11.435387108968676,11.435387108968676
2016-11-09,53.94182817268536,53.94182817268536,0.0,66.42193146599737,66.90091257765131,0.47898111165393686,12.480103293312013,12.95908440496595
2016-11-10,54.95502498782082,54.95502498782082,0.0,63.456458931303224,63.456458931303224,0.0,8.501433943482404,8.501433943482404
2016-11-11,55.27955642100045,55.27955642100045,0.0,63.16415529506271,63.16415529506271,0.0,7.884598874062263,7.884598874062263
2016-11-14,56.253684971717554,56.253684971717554,0.0,63.94831946886312,63.94831946886312,0.0,7.6946344971455645,7.6946344971455645
2016-11-15,58.191349585191325,58.191349585191325,0.0,61.308548146225334,61.308548146225334,0.0,3.1171985610340087,3.1171985610340087
2016-11-16,57.423814158004554,57.423814158004554,0.0,60.1149663498908,60.1149663498908,0.0,2.691152191886246,2.691152191886246
2016-11-17,60.3748467597847,60.46888352498909,0.09403676520438609,59.848334462230966,59.848334462230966,0.0,0.5265122975537366,0.6205490627581227
2016-11-18,59.835813134426225,59.835813134426225,0.0,62.01131788167023,62.01131788167023,0.0,2.1755047472440054,2.1755047472440054
2016-11-21,60.85482082061617,61.074523438104414,0.21970261748824527,62.32922141994934,62.32922141994934,0.0,1.4744005993331726,1.2546979818449273
2016-11-22,61.522454276805036,62.00090379388526,0.47844951708022165,65.74069646758815,65.90573882208993,0.16504235450177873,4.218242190783116,3.9048350282046727
2016-11-23,62.72068520016616,63.650916802455264,0.9302316022891048,64.52866085401368,64.52866085401368,0.0,1.807975653847521,0.8777440515584161
2016-11-25,63.67105412169811,65.18092312607558,1.509869004377471,63.65658719790692,63.65658719790692,0.0,0.014466923791189856,1.5243359281686608
2016-11-28,61.668274129622525,62.322666316084046,0.6543921864615214,62.622727511776546,62.622727511776546,0.0,0.9544533821540213,0.3000611956924999
2016-11-29,62.7610779902252,63.90136376094146,1.140285770716254,61.99158209918405,61.99158209918405,0.0,0.7694958910411529,1.9097816617574068
2016-11-30,62.60181190851665,63.81493570597737,1.2131237974607174,70.50783442322991,74.05446064534073,3.5466262221108167,7.906022514713257,10.239524939363356
2016-12-01,62.08474694081847,63.11066824247069,1.0259213016522182,65.77996366754591,67.15258634577468,1.3726226782287654,3.6952167267274447,4.041918103303992
2016-12-02,62.140927401053474,63.31454718193791,1.1736197808844366,61.16251304233126,61.32585351335837,0.16334047102710514,0.9784143587222118,1.9886936685795433
2016-12-05,64.91923401780596,68.00273411473806,3.0835000969320987,60.244798229967195,60.244798229967195,0.0,4.6744357878387675,7.757935884770866
2016-12-06,62.33498787634196,63.31844917333328,0.9834612969913152,61.51998224600395,61.51998224600395,0.0,0.815005630338014,1.7984669273293292
2016-12-07,58.6579426839523,58.6579426839523,0.0,66.3322420255272,68.54381204312993,2.211570017602739,7.674299341574894,9.885869359177633
2016-12-08,57.616999475260954,57.616999475260954,0.0,74.39537189059743,79.73960331869253,5.3442314280950995,16.778372415336477,22.122603843431577
2016-12-09,59.438606277727125,59.438606277727125,0.0,76.6170101174811,82.80960799478409,6.192597877302987,17.178403839753976,23.371001717056963
2016-12-12,58.2754462117505,58.2754462117505,0.0,74.8675646169461,79.53402856347026,4.666463946524161,16.5921184051956,21.25858235171976
2016-12-13,59.27161114824956,59.27161114824956,0.0,77.07666118930084,83.9034965735224,6.826835384221567,17.805050041051274,24.63188542527284
2016-12-14,56.56243410780858,56.56243410780858,0.0,75.56143014623994,80.14041018726337,4.578980041023428,18.998996038431365,23.577976079454793
2016-12-15,58.29190050443037,58.29190050443037,0.0,76.74889733311053,80.98554025464907,4.236642921538532,18.45699682868016,22.693639750218694
2016-12-16,57.68117296723678,57.68117296723678,0.0,77.9217342557969,82.56603625007693,4.644301994280028,20.240561288560123,24.88486328284015
2016-12-19,58.44348285289609,58.44348285289609,0.0,71.46220215471571,71.96668513061266,0.5044829758969485,13.018719301819623,13.523202277716571
2016-12-20,59.01437869953651,59.01437869953651,0.0,71.90551874101504,70.9400000764624,-0.965518664552647,12.891140041478536,11.92562137692589
2016-12-21,58.06626164543699,58.06626164543699,0.0,72.20587395998673,70.14528610979124,-2.060587850195489,14.139612314549744,12.079024464354255
2016-12-22,57.41330619777433,57.41330619777433,0.0,71.22808420941354,68.9364302495993,-2.2916539598142407,13.814778011639206,11.523124051824965
2016-12-23,57.11023413104776,57.11023413104776,0.0,69.67705079884121,67.53964014319052,-2.137410655650683,12.566816667793447,10.429406012142763
2016-12-27,57.33813732246043,57.33813732246043,0.0,65.65890061370109,65.19912694085184,-0.4597736728492521,8.32076329124066,7.860989618391407
2016-12-28,54.0649457165235,54.0649457165235,0.0,68.50557875650416,67.38314814027764,-1.1224306162265236,14.44063303998066,13.318202423754137
2016-12-29,53.2381953258042,53.2381953258042,0.0,67.99889969419603,67.06506736179331,-0.9338323324027158,14.760704368391828,13.826872035989112
2016-12-30,52.33500433759218,52.33500433759218,0.0,69.03514422486151,68.581658229563,-0.4534859952985073,16.70013988726933,16.246653891970823
2017-01-03,55.38653353412741,55.38653353412741,0.0,67.42681380911749,67.91343845624375,0.48662464712626274,12.040280274990081,12.526904922116344
2017-01-04,57.0692928558199,57.0692928558199,0.0,70.03031568290153,69.78643132507382,-0.24388435782771012,12.961022827081628,12.717138469253918
2017-01-05,55.67327874585027,55.67327874585027,0.0,75.08962783966243,80.93902545876772,5.849397619105289,19.41634909381216,25.265746712917448
2017-01-06,60.49898135000749,60.591104983217114,0.09212363320962424,75.8917613574591,80.42734856729383,4.5355872098347305,15.392780007451613,19.83624358407672
2017-01-09,59.572455518575474,59.572455518575474,0.0,74.10956245595091,77.36137045086474,3.2518079949138325,14.537106937375434,17.788914932289266
2017-01-10,57.96495509450422,57.96495509450422,0.0,71.48971325182383,72.82572215513225,1.336008903308425,13.52475815731961,14.860767060628035
2017-01-11,59.47545424234689,59.47545424234689,0.0,75.19154836949652,79.77038086852987,4.5788324990333535,15.716094127149624,20.294926626182978
2017-01-12,59.35160447288606,59.35160447288606,0.0,75.83912928066869,82.12960208889274,6.290472808224052,16.487524807782627,22.77799761600668
2017-01-13,60.87783583724483,60.98018855688351,0.10235271963868087,70.9508887773689,72.40159756427454,1.4507087869056363,10.073052940124072,11.421409007391027
2017-01-17,58.50797356105145,58.50797356105145,0.0,67.97768470897486,69.44787577848778,1.4701910695129214,9.469711147923412,10.939902217436334
2017-01-18,58.917195812236585,58.917195812236585,0.0,74.24834780789786,79.76117332816975,5.512825520271889,15.331151995661273,20.84397751593316
2017-01-19,57.31085521631985,57.31085521631985,0.0,73.2429854867282,77.48156087259618,4.238575385867975,15.93213027040835,20.170705656276326
2017-01-20,58.60310562779357,58.60310562779357,0.0,71.52337680092198,75.35684026992332,3.8334634690013445,12.920271173128413,16.753734642129757
2017-01-23,58.32503572383571,58.32503572383571,0.0,72.41564490917091,79.59373146543382,7.178086556262912,14.090609185335197,21.26869574159811
2017-01-24,61.273378011433884,61.273378011433884,0.0,76.67267155505132,87.95490226836225,11.282230713310923,15.39929354361744,26.681524256928363
2017-01-25,62.146915698298834,62.532433841428556,0.38551814312972255,83.85712872599925,83.85712872599925,0.0,21.710213027700412,21.32469488457069
2017-01-26,62.841803425918954,63.245332154814236,0.4035287288952816,83.90212930464165,83.90212930464165,0.0,21.060325878722693,20.656797149827412
2017-01-27,62.03906886063929,62.47509658923954,0.4360277286002514,82.45503077014214,82.45503077014214,0.0,20.415961909502855,19.979934180902603
2017-01-30,59.610933415944125,59.610933415944125,0.0,81.11659470361292,81.11659470361292,0.0,21.505661287668794,21.505661287668794
2017-01-31,58.97322618389742,58.97322618389742,0.0,78.58755107635301,78.58755107635301,0.0,19.614324892455592,19.614324892455592
2017-02-01,57.43445872356233,57.43445872356233,0.0,79.23019050108388,79.23019050108388,0.0,21.795731777521553,21.795731777521553
2017-02-02,55.52169663230753,55.52169663230753,0.0,78.34782833283643,94.84088895192694,16.493060619090514,22.826131700528897,39.31919231961941
2017-02-03,59.731187997712006,59.731187997712006,0.0,74.37825787402737,81.97962134419745,7.601363470170085,14.647069876315364,22.24843334648545
2017-02-06,57.678816695636286,57.678816695636286,0.0,77.7196096371135,93.4816212285081,15.762011591394597,20.04079294147722,35.80280453287182
2017-02-07,58.265298092207175,58.265298092207175,0.0,74.34131117234304,82.99597897332026,8.654667800977222,16.076013080135866,24.730680881113088
2017-02-08,58.18307664293021,58.18307664293021,0.0,74.87614676111306,84.16660234778095,9.290455586667889,16.693070118182852,25.98352570485074
2017-02-09,60.31679007678066,60.3680533024321,0.05126322565143937,73.46645591709559,81.10161138120006,7.635155464104471,13.149665840314924,20.733558078767956
2017-02-10,61.08305812927282,61.333055925128974,0.249997795856153,78.13322215686368,91.95419674467368,13.82097458781,17.05016402759086,30.621140819544706
2017-02-13,60.54818539157692,60.69319278581051,0.14500739423358766,72.65625861767975,79.53667336980277,6.880414752123016,12.108073226102832,18.84348058399226
2017-02-14,61.6920889301172,62.2771204134383,0.5850314833210959,73.0540882569949,80.46447017554121,7.410381918546307,11.3619993268777,18.18734976210291
2017-02-15,56.21211831339211,56.21211831339211,0.0,73.55920772035931,82.34006995748288,8.780862237123571,17.3470894069672,26.12795164409077
2017-02-16,55.94373293545027,55.94373293545027,0.0,69.58531064076342,75.16920893165747,5.583898290894041,13.641577705313154,19.225475996207194
2017-02-17,56.37015149700918,56.37015149700918,0.0,65.99974148755948,68.3180957471615,2.3183542596020175,9.629589990550294,11.947944250152311
2017-02-21,57.12399630014264,57.12399630014264,0.0,68.44086827106952,73.07799686946811,4.63712859839859,11.316871970926876,15.954000569325466
2017-02-22,54.744643675547465,54.744643675547465,0.0,69.059981351951,73.79880444622738,4.738823094276384,14.31533767640353,19.054160770679914
2017-02-23,53.197917976162486,53.197917976162486,0.0,67.78719801413905,71.67865640746639,3.8914583933273406,14.589280037976565,18.480738431303905
2017-02-24,54.32739485518414,54.32739485518414,0.0,66.05067523344913,68.97473135975234,2.9240561263032134,11.723280378264988,14.647336504568202
2017-02-27,54.64800613664045,54.64800613664045,0.0,73.35383364050168,73.35383364050168,0.0,18.70582750386123,18.70582750386123
2017-02-28,51.412490422410585,51.412490422410585,0.0,72.54926894627073,72.54926894627073,0.0,21.136778523860144,21.136778523860144
2017-03-01,55.12891667784352,55.12891667784352,0.0,66.28701815766709,68.50390443804159,2.2168862803744958,11.158101479823571,13.374987760198067
2017-03-02,53.61868291276626,53.61868291276626,0.0,67.46962154877991,69.36890371688807,1.899282168108158,13.850938636013652,15.75022080412181
2017-03-03,54.87268884322943,54.87268884322943,0.0,64.68578375822128,65.7286484511734,1.0428646929521221,9.813094914991844,10.855959607943966
2017-03-06,52.31731566156941,52.31731566156941,0.0,63.574877939578265,64.58468603046724,1.0098080908889742,11.257562278008855,12.26737036889783
2017-03-07,51.127992103248985,51.127992103248985,0.0,63.891346820718354,65.11212647768667,1.2207796569683182,12.763354717469369,13.984134374437687
2017-03-08,49.82398153551662,49.82398153551662,0.0,66.24317821301509,67.51877573254008,1.2755975195249931,16.419196677498462,17.694794197023455
2017-03-09,49.732623118632596,49.732623118632596,0.0,67.7309476116259,68.16680479686694,0.4358571852410478,17.998324492993298,18.434181678234346
2017-03-10,51.298976564229534,51.298976564229534,0.0,66.40559570969542,66.03464575886996,-0.37094995082546234,15.106619145465885,14.735669194640423
2017-03-13,51.36705596030672,51.36705596030672,0.0,64.07706122130068,64.55540864057208,0.478347419271401,12.71000526099396,13.18835268026536
2017-03-14,47.444969150509976,47.444969150509976,0.0,67.23975357859419,67.15306772127106,-0.08668585732313261,19.794784428084213,19.70809857076108
2017-03-15,52.177982892920156,52.177982892920156,0.0,63.73569442464041,63.73569442464041,0.0,11.557711531720251,11.557711531720251
2017-03-16,52.92022166830225,52.92022166830225,0.0,65.1838275139474,65.85866988858028,0.674842374632874,12.26360584564516,12.938448220278033
2017-03-17,52.158776447932226,52.158776447932226,0.0,69.20739111761469,71.61830174650967,2.4109106288949818,17.048614669682465,19.459525298577447
2017-03-20,51.09927753743649,51.09927753743649,0.0,64.78639426079864,65.51531155227828,0.7289172914796325,13.687116723362152,14.416034014841784
2017-03-21,44.51711127238479,44.51711127238479,0.0,64.75950353418693,65.84878929418122,1.089285759994283,20.242392261802145,21.331678021796428
2017-03-22,45.02425354892637,45.02425354892637,0.0,63.486685574254786,64.1227811159052,0.6360955416504126,18.462432025328418,19.09852756697883
2017-03-23,43.97117080864324,43.97117080864324,0.0,66.0739657345507,67.37542196821325,1.3014562336625488,22.10279492590746,23.40425115957001
2017-03-24,43.42721635146404,43.42721635146404,0.0,63.42054936932366,63.87671552102396,0.4561661517003017,19.99333301785962,20.44949916955992
2017-03-27,43.38615548542074,43.38615548542074,0.0,62.494352502110544,62.78244386463215,0.2880913625216053,19.108197016689807,19.396288379211413
2017-03-28,49.91175579400823,49.91175579400823,0.0,65.34771204387769,66.0790944720224,0.7313824281447125,15.435956249869463,16.167338678014175
2017-03-29,49.08621847372105,49.08621847372105,0.0,63.0471667127426,63.64730163002018,0.600134917277579,13.960948239021555,14.561083156299134
2017-03-30,53.63582371681612,53.63582371681612,0.0,63.78178992022365,64.42238276554889,0.6405928453252372,10.145966203407532,10.78655904873277
2017-03-31,51.46717658065715,51.46717658065715,0.0,63.59490522487905,64.23381854478141,0.6389133199023647,12.127728644221897,12.766641964124261
2017-04-03,50.68479428976697,50.68479428976697,0.0,67.44740773030085,67.44740773030085,0.0,16.762613440533883,16.762613440533883
2017-04-04,51.96043281240527,51.96043281240527,0.0,67.1622830800836,67.1622830800836,0.0,15.201850267678324,15.201850267678324
2017-04-05,49.00758135962043,49.00758135962043,0.0,64.63984601997319,65.98251205607762,1.3426660361044327,15.63226466035276,16.974930696457193
2017-04-06,51.532372926684005,51.532372926684005,0.0,58.893425436336635,58.893425436336635,0.0,7.36105250965263,7.36105250965263
2017-04-07,49.43529522274683,49.43529522274683,0.0,61.56022012755869,61.761642889096585,0.2014227615378914,12.124924904811863,12.326347666349754
2017-04-10,47.047568642296895,47.047568642296895,0.0,61.82850114952873,62.27362603208781,0.4451248825590781,14.780932507231839,15.226057389790917
2017-04-11,44.68128286190898,44.68128286190898,0.0,59.593112990117206,59.593112990117206,0.0,14.911830128208223,14.911830128208223
2017-04-12,39.281845296744464,39.281845296744464,0.0,59.43640390148384,59.43640390148384,0.0,20.15455860473938,20.15455860473938
2017-04-13,35.70847638565257,35.70847638565257,0.0,57.7750877097749,57.7750877097749,0.0,22.066611324122334,22.066611324122334
2017-04-17,43.91326502477244,43.91326502477244,0.0,56.607530718449674,56.607530718449674,0.0,12.694265693677231,12.694265693677231
2017-04-18,42.31915634601831,42.31915634601831,0.0,53.87096639480245,53.87096639480245,0.0,11.55181004878414,11.55181004878414
2017-04-19,42.045414502168605,42.045414502168605,0.0,55.6768595072992,55.6768595072992,0.0,13.631445005130594,13.631445005130594
2017-04-20,47.881518258850214,47.881518258850214,0.0,54.3186190093521,54.3186190093521,0.0,6.437100750501884,6.437100750501884
2017-04-21,45.68778887406222,45.68778887406222,0.0,52.615909963984734,52.615909963984734,0.0,6.928121089922513,6.928121089922513
2017-04-24,58.76874991030231,58.76874991030231,0.0,52.681051815073126,52.681051815073126,0.0,6.087698095229186,6.087698095229186
2017-04-25,62.41812993825961,62.9539367612892,0.5358068230295885,58.187572549200056,58.187572549200056,0.0,4.230557389059555,4.766364212089144
2017-04-26,60.32498452383403,60.36964677398644,0.0446622501524061,58.30928700877688,58.30928700877688,0.0,2.0156975150571554,2.0603597652095615
2017-04-27,61.28822395336698,61.463951885448196,0.17572793208121595,56.09317300697192,56.09317300697192,0.0,5.195050946395064,5.37077887847628
2017-04-28,59.06898876905942,59.06898876905942,0.0,58.82512822263518,58.82512822263518,0.0,0.24386054642424426,0.24386054642424426
2017-05-01,61.936636564317176,62.19023242157146,0.25359585725428246,65.94594700386358,65.94594700386358,0.0,4.009310439546404,3.7557145822921214
2017-05-02,61.613092984150626,61.86068046714852,0.24758748299789346,58.409746521479086,58.409746521479086,0.0,3.20334646267154,3.4509339456694335
2017-05-03,61.26730659860048,61.43683272211625,0.169526123515773,56.462892956705524,56.462892956705524,0.0,4.8044136418949535,4.9739397654107265
2017-05-04,62.77433365634206,63.268155513964075,0.4938218576220166,59.74535225632873,59.74535225632873,0.0,3.028981400013329,3.5228032576353456
2017-05-05,62.475070931320445,62.94529795819413,0.4702270268736868,58.314809675296985,58.314809675296985,0.0,4.16026125602346,4.630488282897147
2017-05-08,63.08172779065158,63.69533137407596,0.6136035834243856,60.237650169286724,60.237650169286724,0.0,2.8440776213648533,3.457681204789239
