date,tw_margin_change_20d,tw_margin_zscore,tw_foreign_flow_20d,tw_foreign_flow_zscore
2019-02-20,-0.030592903483379952,-1.497383820836625,81184429660.0,1.7138344443016666
2019-02-21,-0.023724265036657255,-1.4674688752653615,76932029131.0,0.8702350619446662
2019-02-22,-0.01906112953222494,-1.439474685467424,79577335777.0,0.3646301180444361
2019-02-25,-0.022255577288218142,-1.4545733038636997,90787660754.0,1.9648766333129988
2019-02-26,-0.015704633096716547,-1.4453178165012543,90593937212.0,0.8571045078736398
2019-02-27,-0.011933848760900978,-1.4290480713272484,89731545829.0,0.8118174140057778
2019-03-04,-0.0012979928364116322,-1.3692493817236626,88110259833.0,0.061596187441366586
2019-03-05,0.013718869661220046,-1.3027881201704414,80246323756.0,-0.9086040918978289
2019-03-06,0.01515155161686832,-1.286008868693723,80643842038.0,0.516685294143396
2019-03-07,0.01967051999921665,-1.3040181996329776,61599996863.0,-0.34488640530884906
2019-03-08,0.025114299519343852,-1.284049400519495,44491477900.0,-1.5004811379963972
2019-03-11,0.038364307843077095,-1.2337440312297168,35883680735.0,-1.3884333422276185
2019-03-12,0.05871385089511283,-1.2115200749536699,38142037281.0,0.6063189252456304
2019-03-13,0.06385141587253762,-1.180680728665377,27427363956.0,0.48922513375021326
2019-03-14,0.05659067380314786,-1.1606295249803698,15977006531.0,-0.19964032129568454
2019-03-15,0.05498964252353988,-1.1279456362022218,18142825998.0,0.9719287542698714
2019-03-18,0.0553649612652396,-1.1148566008938583,24256664516.0,0.920559678466927
2019-03-19,0.05466059413359714,-1.098630546662316,29258737364.0,0.0964763010219788
2019-03-20,0.05716490254041284,-1.0635855343802212,29875230631.0,0.9649695448213023
2019-03-21,0.060359598908690026,-1.0350556243589988,38327708297.0,1.6164692136817516
2019-03-22,0.05845029529995971,-1.0179996156588114,30337296869.0,0.5597973560392467
2019-03-25,0.05060126050604152,-1.0301865861543598,20305742876.0,-0.652835256709127
2019-03-26,0.0512299120680495,-1.0045313363083492,18862352647.0,0.10258866596103661
2019-03-27,0.057812830299202256,-0.9947179538103279,4454426124.0,-0.1743817036015125
2019-03-28,0.056303580106033424,-0.9976442960277564,-317785980.0,0.13872205947625724
2019-03-29,0.05483949880350525,-0.9926236780746163,1675261284.0,1.1112651693395903
2019-04-01,0.04025132499432904,-1.003407350539619,11304254471.0,1.4921957871542977
2019-04-02,0.030825848648296184,-0.9838453947464307,26336960633.0,1.31558536238228
2019-04-03,0.029851268407351306,-0.9744098351012447,26657507791.0,0.5370335998740501
2019-04-08,0.03826917531007834,-0.9561685636215346,36692164121.0,1.11994594452624
2019-04-09,0.03208481605198421,-0.9678805056305909,52893865491.0,0.8741653411372206
2019-04-10,0.029685440778822736,-0.931469661646013,63049389484.0,0.06588820012886579
2019-04-11,0.03248648333636428,-0.8986342417110933,54664811724.0,-0.709715216384175
2019-04-12,0.02653527767276187,-0.898011772312502,53899047635.0,0.32844726183868433
2019-04-15,0.02886092991503597,-0.8691837643894317,61011694156.0,0.8265452033716303
2019-04-16,0.02396035560530252,-0.8615962034207615,61121939465.0,0.9391546845425438
2019-04-17,0.03050358677073306,-0.8193860217721566,65289539228.0,1.4907728294142968
2019-04-18,0.02635912001237717,-0.8246404219966903,67439345923.0,0.361166256814802
2019-04-19,0.025190824026246394,-0.7966259960183472,71181851554.0,1.4653083353974892
2019-04-22,0.031038325783451226,-0.741470962882142,60331897240.0,-0.07408929242060049
2019-04-23,0.028464601758707797,-0.7381709974953355,60906570649.0,0.5742951261110729
2019-04-24,0.03738442006378606,-0.7096554061856175,64844201811.0,-0.12481614074849882
2019-04-25,0.035773703059279516,-0.6930124562298877,65769717081.0,0.17252505374545446
2019-04-26,0.031639414468929594,-0.7047081000801554,61307499819.0,-0.9154693500172763
2019-04-29,0.023710191272893644,-0.7475702180568684,60875272044.0,-0.001119192358668026
2019-04-30,0.026271779709427623,-0.7317119311706988,54449231208.0,0.07525100873035111
2019-05-02,0.03362458128811863,-0.7092282012253489,50606873425.0,0.8559868417928177
2019-05-03,0.036368486828116886,-0.6776278702890799,46749097490.0,0.6739932231520747
2019-05-06,0.021567226570176734,-0.7409083636021093,29958272846.0,-2.097051305723122
2019-05-07,0.018358555918976283,-0.7390771209587784,23346219874.0,0.06105000922356342
2019-05-08,0.01951426858342642,-0.7469752448825268,11952624890.0,-0.9206732768320289
2019-05-09,0.005074295974319298,-0.780893986053309,-6390764127.0,-2.755664602416426
2019-05-10,-0.010389924088311298,-0.8237532821783239,-5104018112.0,-0.560169178076514
2019-05-13,-0.01874149830113314,-0.8640171442971347,-10735032644.0,-0.568565759165586
2019-05-14,-0.031563640873432997,-0.898019209693667,-24955127787.0,-1.3663355408467424
2019-05-15,-0.03028421774334744,-0.8838451682702566,-44263396476.0,-1.9951701728180469
2019-05-16,-0.03755380169015832,-0.8777904745284889,-67446176492.0,-1.9917924028555258
2019-05-17,-0.036408447722105275,-0.8766422610494712,-79817592325.0,-1.4859137923887593
2019-05-20,-0.04533032978056728,-0.8927552788603336,-93661494884.0,-0.6014202715573977
2019-05-21,-0.0554161669759462,-0.88883374133454,-99894233384.0,-0.9901773259183596
2019-05-22,-0.05347196250380615,-0.8747457593763591,-114437416533.0,-1.5603432526722614
2019-05-23,-0.059336497434251845,-0.8756827606995445,-124225270649.0,-1.5332285668748842
2019-05-24,-0.061596697415373214,-0.869908541479455,-133514153164.0,-1.15692103565705
2019-05-27,-0.05899781612981936,-0.8665839127675854,-131718305666.0,-0.5869910512105325
2019-05-28,-0.05209348428504135,-0.8717763325287485,-136969028079.0,-0.7252421076678229
2019-05-29,-0.05270187755345779,-0.858571811788078,-143117192436.0,-0.780919233376866
2019-05-30,-0.05111792910141433,-0.8280897256467045,-152137499033.0,-0.4360907864480597
2019-05-31,-0.062031671590054516,-0.8518835541825183,-154346445113.0,0.393830029282695
2019-06-03,-0.046171265235364856,-0.8317087838099181,-136135194818.0,0.7297754104434918
2019-06-04,-0.04450146847967007,-0.8208254941490819,-142151950758.0,-0.7474714170779032
2019-06-05,-0.040805251659294606,-0.8092791268006271,-136442583502.0,0.03222829965920011
2019-06-06,-0.03383919313727046,-0.8072794190483864,-120201846773.0,-0.22680397731136714
2019-06-10,-0.02912163039570448,-0.8260701190546652,-107865963067.0,1.3178336552801275
2019-06-11,-0.025450664957911928,-0.8481943925015659,-100318033300.0,0.6054683144788257
2019-06-12,-0.014386063788493941,-0.8287038730105184,-91129778231.0,0.06943458634271689
2019-06-13,-0.011654328654204016,-0.801600588758319,-85075819807.0,-1.019530499194587
2019-06-14,-0.012490921744518602,-0.8002529512554185,-74467947002.0,-0.362086407488888
2019-06-17,-0.010248003860106158,-0.7887597445692918,-68298652141.0,-0.524406108320378
2019-06-18,-0.007885578164616547,-0.7946567405462127,-62254088638.0,0.3412566649367968
2019-06-19,-0.017342441942860942,-0.8383210591894156,-37135739267.0,2.730367588106306
2019-06-20,-0.021324237032077864,-0.8445666876143016,-19074835286.0,1.1114417022629353
