date,us_score,tw_score,divergence
2018-05-10,53.40144528112471,54.328907928142804,0.9274626470180962
2018-05-11,56.30487721623386,58.19247031598678,1.8875930997529196
2018-05-14,55.26406060219856,57.97536349608853,2.7113028938899646
2018-05-15,50.748114302899964,58.90149945265007,8.153385149750108
2018-05-16,52.92449053264977,62.325129340011856,9.400638807362085
2018-05-17,53.305619900902116,57.7842165931988,4.478596692296684
2018-05-18,53.28476938967526,57.90478744295158,4.620018053276318
2018-05-21,55.8861609942107,59.7194317558682,3.833270761657502
2018-05-22,55.69782711010903,60.266026442879216,4.568199332770185
2018-05-23,56.54528878760366,58.79245588286112,2.24716709525746
2018-05-24,53.278449227353555,56.75528914812647,3.4768399207729175
2018-05-25,52.493416352856016,56.62953482654173,4.136118473685713
2018-05-29,47.53102851699036,55.94478227469542,8.41375375770506
2018-05-30,53.51901483718332,59.956612255101575,6.437597417918255
2018-05-31,52.34420830076813,65.51182688320537,13.167618582437242
2018-06-01,58.05129103765658,59.654153586228595,1.6028625485720127
2018-06-04,58.67671619529381,62.66563080075082,3.988914605457012
2018-06-05,58.36090765832448,62.797433904362684,4.436526246038206
2018-06-06,61.546637360795806,65.23731115649075,3.6906737956949414
2018-06-07,59.750778155004625,68.6960447130448,8.945266558040174
2018-06-08,59.88298738522045,62.67898826366936,2.7960008784489077
2018-06-11,59.58800852984886,61.67694970743956,2.088941177590705
2018-06-12,60.15781482516462,63.683030373674946,3.5252155485103245
2018-06-13,59.087167009426956,65.34409752227502,6.256930512848065
2018-06-14,59.711616353760235,60.57773661948046,0.8661202657202267
2018-06-15,60.59157022199772,64.69052601388212,4.0989557918844
2018-06-18,60.293590889540155,77.1441415579557,16.85055066841555
2018-06-19,57.868417733281845,57.700143194784154,0.16827453849769114
2018-06-20,59.50694036177604,58.030349792485765,1.4765905692902734
2018-06-21,56.05591373562517,54.18286637563938,1.8730473599857902
2018-06-22,57.36073469363714,54.6634048217407,2.697329871896443
2018-06-25,51.5419722872868,49.24101260095465,2.300959686332149
2018-06-26,54.80272932134399,50.50559065971646,4.297138661627528
2018-06-27,49.668739138147195,47.441544888822065,2.22719424932513
2018-06-28,53.55113927637137,47.63688604705315,5.91425322931822
2018-06-29,52.76781329354999,49.92314555309335,2.844667740456643
2018-07-02,53.79662742782627,50.155092034096654,3.641535393729619
2018-07-03,51.44104742850779,51.807193012631714,0.3661455841239274
2018-07-05,53.62391566117842,47.09674236520336,6.527173295975061
2018-07-06,57.611766942198734,51.86660397322483,5.745162968973908
2018-07-09,59.95002952990897,51.95058789355189,7.999441636357076
2018-07-10,60.873486087092445,53.66557136391204,7.2079147231804015
2018-07-11,58.312812929006625,50.291881799981915,8.02093112902471
2018-07-12,61.830893191471134,51.19533288069424,10.635560310776896
2018-07-13,62.21194219664153,54.093508834701915,8.118433361939616
2018-07-16,61.62684982328348,52.35429310917918,9.272556714104297
2018-07-17,64.26113982662542,55.08022783059674,9.180911996028684
2018-07-18,65.14838118991248,59.22408371890308,5.924297471009403
2018-07-19,63.43135497572409,56.11970242075499,7.3116525549691005
2018-07-20,63.30189623489152,59.14433900801318,4.157557226878339
2018-07-23,64.11806227170527,60.22128440425721,3.8967778674480584
2018-07-24,66.74492079335053,61.66109043790308,5.0838303554474535
2018-07-25,68.47394566119097,59.18187243431994,9.292073226871025
2018-07-26,68.06194735488461,63.74458060765255,4.317366747232057
2018-07-27,64.91399321209443,64.28513390671006,0.628859305384367
2018-07-30,62.7289652454651,62.81651959640293,0.08755435093782893
2018-07-31,64.44212262731689,66.63478180558745,2.19265917827056
2018-08-01,64.42180918714142,64.64506196328732,0.22325277614589822
2018-08-02,65.72634382828161,61.65769574237944,4.068648085902176
2018-08-03,65.7293491516564,60.79964580082177,4.929703350834622
2018-08-06,65.91626143337183,61.17164933176961,4.744612101602222
2018-08-07,66.20423845843587,61.738043705497205,4.466194752938662
2018-08-08,66.18517013075474,64.4772084556415,1.7079616751132392
2018-08-09,63.89255475148532,61.89341403190529,1.9991407195800335
2018-08-10,60.986284561942554,61.634467664608984,0.6481831026664295
2018-08-13,59.48124993061822,62.53237371179208,3.051123781173864
2018-08-14,62.00287143596463,58.4699985733463,3.5328728626183263
2018-08-15,59.54322995491498,57.78268029235537,1.7605496625596047
2018-08-16,63.32406630304695,56.706456781039265,6.617609522007683
2018-08-17,64.66170528172657,54.51317590270605,10.148529379020516
2018-08-20,64.76800740482201,53.801285219039116,10.9667221857829
2018-08-21,63.90775322487682,54.49057620408952,9.4171770207873
2018-08-22,63.46718917357062,54.60947104468835,8.857718128882269
2018-08-23,63.88292426797111,55.1926965329064,8.69022773506471
2018-08-24,65.35037163606872,52.442365717937534,12.908005918131181
2018-08-27,65.28396466966835,53.80300592607142,11.48095874359693
2018-08-28,64.72294456426492,58.01284495898216,6.710099605282764
2018-08-29,65.69484185410498,58.449171041751946,7.245670812353033
2018-08-30,63.150675400408616,59.953906124041374,3.1967692763672417
2018-08-31,62.391399610735505,61.03081639640586,1.360583214329644
2018-09-04,61.22326452219757,56.79333988014313,4.429924642054438
2018-09-05,59.27975386245024,58.74560837410004,0.5341454883502053
2018-09-06,57.99903356708531,58.26560894813325,0.2665753810479359
2018-09-07,57.375194997275365,61.76206772760645,4.386872730331085
2018-09-10,58.376051837506864,62.38525114778097,4.009199310274106
2018-09-11,60.176371118669294,58.999856680982724,1.1765144376865706
2018-09-12,58.40621838868979,57.123281477010224,1.2829369116795633
2018-09-13,60.60868071594528,56.647895069011746,3.9607856469335374
2018-09-14,58.5147256097271,61.27305822337403,2.758332613646928
2018-09-17,56.5935696899871,56.702494054180875,0.1089243641937756
2018-09-18,59.16957301840864,58.96517092446582,0.20440209394281794
2018-09-19,59.45723695206952,61.07730397824389,1.6200670261743682
2018-09-20,60.054860459767056,61.63020650913777,1.5753460493707152
2018-09-21,60.0595388540224,67.25586243157905,7.196323577556647
2018-09-24,58.029968969307916,79.10062327263665,21.070654303328737
2018-09-25,58.37216859223637,62.2419427533698,3.869774161133428
2018-09-26,57.510540835800704,60.667491987445786,3.1569511516450817
2018-09-27,58.753927001622344,64.39628797143288,5.6423609698105395
2018-09-28,58.62229266297688,64.36688817893193,5.744595515955048
2018-10-01,59.945177720850396,60.41710968532758,0.4719319644771858
2018-10-02,59.34776413377144,58.53847658184795,0.8092875519234894
2018-10-03,59.779678306837354,58.09761129567998,1.682067011157372
2018-10-04,57.35207109125181,56.81677029616377,0.5353007950880411
2018-10-05,55.24839722766815,60.297911914107296,5.049514686439146
2018-10-08,54.560802058291515,51.16353817820562,3.3972638800858945
2018-10-09,53.20545083400143,54.46186475383574,1.2564139198343085
2018-10-10,42.479542831634106,76.75026840620983,34.27072557457572
2018-10-11,31.518921869352823,47.356909831279964,15.83798796192714
2018-10-12,38.891387065371305,43.01779288875396,4.126405823382655
2018-10-15,37.75190956921661,36.83410443151318,0.9178051377034251
2018-10-16,46.24090388514797,36.45072555582122,9.79017832932675
2018-10-17,46.524874747203306,36.39497120672915,10.129903540474153
2018-10-18,40.039573590744475,33.67311029572713,6.366463295017347
2018-10-19,40.2399363307131,40.62308915651745,0.38315282580435195
2018-10-22,39.70761714331775,32.88427445349446,6.823342689823285
2018-10-23,37.55399173454095,34.530290109317725,3.023701625223225
2018-10-24,27.630557926167036,36.23737097579302,8.606813049625984
2018-10-25,31.76155132515948,39.480723001438136,7.7191716762786555
2018-10-26,27.297900341352555,36.21784752285703,8.919947181504472
2018-10-29,26.37926032365785,32.572485990920526,6.193225667262677
2018-10-30,30.320366850813798,33.00241740597808,2.682050555164281
2018-10-31,35.1137496676334,37.567985746478776,2.4542360788453763
2018-11-01,40.11734023646162,35.53759021419505,4.579750022266573
2018-11-02,39.11012290691697,38.95877949642024,0.15134341049672884
2018-11-05,40.32263800713661,36.646319219508726,3.676318787627885
2018-11-06,42.216085750583304,38.02604711124,4.190038639343307
2018-11-07,53.987330119540914,38.98244848188343,15.004881637657483
2018-11-08,55.59619979794702,47.85376843404811,7.742431363898909
2018-11-09,51.60767739175462,43.747362739771354,7.860314651983266
2018-11-12,45.78411863465003,43.5120926738285,2.27202596082153
2018-11-13,42.994768411841605,45.80044944082657,2.8056810289849636
2018-11-14,40.11281213553773,45.408076746234386,5.295264610696655
2018-11-15,45.08450253054633,46.43304001023914,1.3485374796928085
2018-11-16,46.54208870401518,46.96116118185188,0.4190724778366999
2018-11-19,41.65715301529667,41.48081485574958,0.1763381595470932
2018-11-20,36.15123737880839,39.63330927325954,3.4820718944511526
2018-11-21,40.326865009816274,41.757871282768534,1.43100627295226
2018-11-23,37.07258568100552,41.37285465312268,4.300268972117159
2018-11-26,46.131463271676736,45.6256449986589,0.5058182730178373
2018-11-27,47.68112982688749,47.56666174943711,0.11446807745038257
2018-11-28,50.95603373586299,55.68860245105735,4.732568715194361
2018-11-29,48.86097255051401,57.26561640200207,8.404643851488053
2018-11-30,49.8305323661658,60.7135533558573,10.883020989691502
2018-12-03,54.87593033463236,60.02353286484388,5.147602530211522
2018-12-04,43.678784824381964,52.12533333207786,8.446548507695894
2018-12-06,42.47588604758358,46.56712326195499,4.091237214371411
2018-12-07,32.49652823306547,37.31041149758657,4.8138832645211025
2018-12-10,33.91909463812588,37.80970882902536,3.890614190899484
2018-12-11,35.70674915138009,37.95737905106043,2.250629899680341
2018-12-12,38.798951623099626,39.94025906249472,1.1413074393950922
2018-12-13,39.658822382679695,41.90229869435547,2.243476311675778
2018-12-14,35.17883525863402,38.554828744903155,3.375993486269138
2018-12-17,27.501864283990365,34.73117935723299,7.229315073242624
2018-12-18,26.63438943067127,35.856154417334096,9.221764986662826
2018-12-19,24.89980179918727,34.001923117936386,9.102121318749116
2018-12-20,21.60619725691013,30.87598928087005,9.269792023959923
2018-12-21,17.633463188918704,33.28951689986047,15.65605371094177
2018-12-24,14.301911836744996,24.735356162816906,10.43344432607191
2018-12-26,20.636453761303688,27.279020800309326,6.6425670390056375
2018-12-27,22.129779769269607,28.81444840854035,6.684668639270743
2018-12-28,21.329529824196005,28.68677188973456,7.3572420655385535
2018-12-31,25.516867548944425,27.463381619258698,1.9465140703142723
2019-01-02,26.463950758008973,26.414747459804055,0.049203298204918866
2019-01-03,19.301810218020552,25.744734805683276,6.4429245876627235
2019-01-04,32.31357150522187,32.67034653256001,0.3567750273381378
2019-01-07,33.86633775528664,33.848512667080534,0.01782508820610218
2019-01-08,38.43284541851691,32.19683181092863,6.2360136075882835
2019-01-09,39.36127637581549,41.92375707930485,2.5624807034893564
2019-01-10,40.88597891379759,35.41465154247467,5.471327371322914
2019-01-11,41.05728040571559,35.44112157506267,5.616158830652921
2019-01-14,39.24590526038065,32.40874251500543,6.837162745375224
2019-01-15,43.70560900294389,37.607630555980656,6.097978446963232
2019-01-16,45.104122388494325,38.58337897981863,6.520743408675692
2019-01-17,47.78681863550583,38.084312732505076,9.702505903000755
2019-01-18,52.93517959488971,39.485534088172656,13.449645506717054
2019-01-22,48.40672202145247,36.90193899145024,11.50478303000223
2019-01-23,51.19948941404914,34.42219002198825,16.77729939206089
2019-01-24,50.97025902838648,37.76800817239274,13.20225085599374
2019-01-25,48.57112946978141,44.3361280517922,4.23500141798921
2019-01-28,45.78729828126317,41.07626738268051,4.711030898582656
2019-01-29,46.04909433047769,39.121340790782384,6.92775353969531
2019-01-30,50.009920181439306,43.54174104708794,6.468179134351367
2019-01-31,54.26419165417165,27.949829114297675,26.314362539873972
2019-02-01,55.837727349983425,31.685708947130053,24.152018402853372
2019-02-04,51.86407292963786,35.07614585787709,16.78792707176077
2019-02-05,52.80857356166207,34.014578463767734,18.79399509789434
2019-02-06,51.50311968991061,34.68309808174112,16.82002160816949
2019-02-07,49.18037372806661,30.32549471384008,18.854879014226533
2019-02-08,48.85488154818957,28.982568493170962,19.872313055018605
2019-02-11,50.793134538507765,47.97099018655632,2.8221443519514438
2019-02-12,53.22541850621749,49.21013461209181,4.01528389412568
2019-02-13,53.296898901220615,52.718360800436734,0.5785381007838808
2019-02-14,52.32036245064959,47.48099523848076,4.839367212168831
2019-02-15,55.086964823871824,48.90396760809564,6.182997215776183
2019-02-19,55.66132713673721,44.23426159054086,11.427065546196353
2019-02-20,54.42227477359862,49.55329605601946,4.868978717579161
2019-02-21,55.563660955881005,51.24537170175067,4.318289254130335
2019-02-22,57.908804690844896,49.72799108998699,8.180813600857903
2019-02-25,51.61387935174967,51.5079561259882,0.10592322576146529
2019-02-26,49.8011986377966,49.85112368286633,0.0499250450697275
2019-02-27,49.159676774076175,52.867004765123966,3.7073279910477908
2019-02-28,45.55362283629355,38.51718716328814,7.036435673005407
2019-03-01,47.79931513422032,43.75044331667867,4.048871817541652
2019-03-04,47.724824950194545,51.75469026784689,4.0298653176523445
2019-03-05,46.69975815502082,46.71061994396541,0.010861788944595219
2019-03-06,45.89707577915895,46.74201450729275,0.8449387281337977
2019-03-07,44.83114017123868,46.135430705212634,1.3042905339739548
2019-03-08,42.50969413777306,42.56515612733349,0.05546198956042758
2019-03-11,50.74221391468283,44.35311113402771,6.389102780655115
2019-03-12,51.79163397027504,45.5023285674203,6.289305402854744
2019-03-13,53.53884898923752,44.82725231003326,8.711596679204263
2019-03-14,54.205730655032255,48.48273883447575,5.7229918205565085
2019-03-15,55.690721542639494,54.06889968958329,1.621821853056204
2019-03-18,53.33204192211392,49.5062581749133,3.8257837472006244
2019-03-19,52.56626583581074,50.320102209139705,2.2461636266710343
2019-03-20,51.82375243220906,48.345358524903915,3.478393907305147
2019-03-21,53.06252666139123,48.30603137414464,4.756495287246594
2019-03-22,51.3247220396438,48.79757774558031,2.52714429406349
2019-03-25,52.9907321760031,43.759796184742484,9.230935991260615
2019-03-26,56.19786704358105,42.81137352649832,13.386493517082727
2019-03-27,55.28225704035801,42.334381290215674,12.947875750142337
2019-03-28,57.52750577917577,43.389324614152876,14.138181165022893
2019-03-29,58.92325142314038,47.183593426224405,11.739657996915973
2019-04-01,61.10938386089913,53.280149157472614,7.829234703426515
2019-04-02,61.11520665940435,50.00325593595661,11.111950723447741
2019-04-03,61.08217880917181,50.07613893854906,11.00603987062275
2019-04-04,62.11333252765685,38.00099469710058,24.11233783055627
2019-04-05,65.00162606172519,38.3812942826211,26.62033177910409
2019-04-08,62.343298061175446,55.155038742555476,7.18825931861997
2019-04-09,60.11313665916398,52.55996192212227,7.553174737041708
2019-04-10,60.18890179941089,51.0280081402059,9.160893659204994
2019-04-11,60.603036028497286,52.154595204903465,8.44844082359382
2019-04-12,62.28285039998707,51.531736484272145,10.751113915714924
2019-04-15,62.03542674633146,51.82093165293848,10.214495093392983
2019-04-16,62.706072274374094,56.09338099584933,6.612691278524764
2019-04-17,62.19036798322859,59.133638051881135,3.056729931347455
2019-04-18,63.53162985915024,57.87724284009543,5.654387019054816
2019-04-22,58.22402531105257,52.73852980003478,5.485495511017788
2019-04-23,57.532307801764354,52.429995845568804,5.10231195619555
2019-04-24,55.16805418444019,54.22627559384737,0.9417785905928184
2019-04-25,54.99879561288181,54.8517511632033,0.1470444496785035
2019-04-26,55.93036046378872,52.870789724945006,3.0595707388437177
2019-04-29,54.41292238963213,53.13672800621701,1.2761943834151168
2019-04-30,56.84785006446365,51.294002647011254,5.5538474174523955
2019-05-01,57.675247104609355,43.400637481095735,14.27460962351362
2019-05-02,55.7604747209961,52.37491704150161,3.3855576794944895
2019-05-03,60.52463556557359,52.92782790431788,7.59680766125571
2019-05-06,54.88815412427482,51.91524158904956,2.9729125352252623
2019-05-07,51.89756904626688,47.38450570427993,4.51306334198695
2019-05-08,51.70215058326155,48.239950208946404,3.4622003743151453
2019-05-09,49.82279285199239,50.171485725460286,0.3486928734678969
2019-05-10,52.94930511519701,47.8527965896741,5.096508525522914
2019-05-13,44.54052508325453,42.66407304151435,1.8764520417401798
2019-05-14,49.15718034361479,47.315118865180175,1.8420614784346157
2019-05-15,51.88894733533813,43.751187189587185,8.137760145750946
2019-05-16,55.46488337119591,46.216689903427316,9.248193467768594
2019-05-17,53.53501565725544,47.426632263389955,6.108383393865488
2019-05-20,51.372079200463666,43.66040422325886,7.711674977204808
2019-05-21,54.74235498263683,47.73552397143851,7.006831011198322
2019-05-22,54.316446588609416,42.23142512151798,12.085021467091437
2019-05-23,49.85696756718956,41.069322959274324,8.787644607915233
2019-05-24,50.74724294719432,40.16214933847676,10.585093608717564
2019-05-28,47.898775135138955,51.05020702427582,3.151431889136866
2019-05-29,45.88220464248417,39.038880301330174,6.843324341153995
2019-05-30,47.1793474310511,38.57971993191639,8.599627499134712
2019-05-31,42.3272269464723,39.60919695595606,2.718029990516243
2019-06-03,39.81847981490705,34.40926016993369,5.409219644973362
2019-06-04,46.640351457804414,36.20685326223078,10.433498195573634
2019-06-05,50.26121199211872,37.75711291059754,12.504099081521176
2019-06-06,51.31458124226761,39.05511884683354,12.25946239543407
2019-06-07,51.67443333697834,24.570889194000188,27.10354414297815
2019-06-10,54.38578095652067,41.95610065109919,12.429680305421478
2019-06-11,54.03821843890771,47.71945566835302,6.318762770554692
2019-06-12,52.591879815184846,44.760126084311594,7.8317537308732526
2019-06-13,52.996603235704626,40.88685200209402,12.10975123361061
2019-06-14,51.32361512051047,39.59526615926472,11.72834896124575
2019-06-17,51.673311604691136,39.88103596374714,11.792275640943998
2019-06-18,53.83091820665577,41.19673809918139,12.634180107474378
2019-06-19,52.88290754240562,49.100851623811835,3.782055918593784
2019-06-20,51.36188152550545,45.59195041426804,5.769931111237412
2019-06-21,48.797362636779596,53.0739914631489,4.276628826369304
2019-06-24,48.634271741232126,41.62314233549897,7.011129405733158
2019-06-25,46.25900306291022,40.634974869284385,5.624028193625833
2019-06-26,46.80794502990483,40.34730853062322,6.460636499281605
2019-06-27,48.10249605859188,47.02791387260372,1.074582185988163
2019-06-28,46.674568840459266,41.90191669192857,4.772652148530696
2019-07-01,51.138531043692,50.38166255262513,0.7568684910668679
2019-07-02,48.45796609356681,45.950128591298174,2.507837502268636
2019-07-03,49.005960378844435,43.44500542182737,5.560954957017067
2019-07-05,48.24021152435715,42.83886324718348,5.401348277173668
2019-07-08,46.28819241694972,43.746228772557345,2.541963644392375
2019-07-09,45.85995037242971,44.68706213903941,1.172888233390296
2019-07-10,47.187297374649575,47.64171809518024,0.4544207205306634
2019-07-11,48.59948150497547,52.17975309984839,3.5802715948729187
2019-07-12,49.464612495233254,51.12977931482599,1.6651668195927343
2019-07-15,50.624303728097345,49.66371761143057,0.9605861166667751
2019-07-16,50.45720907834591,51.221212543143565,0.7640034647976535
2019-07-17,49.477800812384814,50.63205394542625,1.1542531330414363
2019-07-18,50.14862603503648,47.66889169939448,2.479734335642
2019-07-19,53.33418887099003,48.40369861258484,4.930490258405193
2019-07-22,54.4633621908106,48.81910697389841,5.6442552169121925
2019-07-23,57.777625369303394,51.521553182874996,6.256072186428398
2019-07-24,59.33551991992253,51.59747596485064,7.738043955071895
2019-07-25,58.8313517383228,53.54653211599238,5.284819622330424
2019-07-26,60.27557545611792,50.80139067889093,9.474184777226988
2019-07-29,58.42705536476164,50.41200587505547,8.015049489706172
2019-07-30,55.54642700047712,51.78177213343105,3.764654867046069
2019-07-31,53.92779662443553,52.1042836376232,1.8235129868123323
2019-08-01,49.35937683879475,46.97255264230133,2.3868241964934214
2019-08-02,45.898609850645656,47.32351539106993,1.4249055404242768
2019-08-05,36.14846603365813,37.886754387344936,1.738288353686805
2019-08-06,42.49631574492995,39.23620994508501,3.2601057998449434
2019-08-07,41.86667524555282,35.34315461154942,6.523520634003397
2019-08-08,47.404730521551485,37.46110388428715,9.943626637264337
2019-08-09,44.95115798714161,15.235000094378375,29.71615789276324
2019-08-12,39.353508538839215,37.58903544569562,1.764473093143593
2019-08-13,46.5719188167629,37.935826671606286,8.636092145156617
2019-08-14,36.57273584928045,37.81503976483074,1.2423039155502948
2019-08-15,37.34470935406192,35.007060943606874,2.3376484104550457
2019-08-16,43.679969610324946,37.87820740735309,5.801762202971858
2019-08-19,48.21834050818794,38.7971191712007,9.421221336987244
2019-08-20,44.971045835195206,37.61398275613284,7.357063079062364
2019-08-21,48.022970501411805,37.557150090787985,10.46582041062382
2019-08-22,47.74252602340963,39.23688551770434,8.505640505705294
2019-08-23,37.87262390698682,33.38288048167603,4.489743425310785
2019-08-26,40.783321831609825,33.37512769218004,7.4081941394297885
2019-08-27,38.990764196194235,34.6244039243983,4.366360271795934
2019-08-28,42.41304959888394,30.959083685901266,11.453965912982671
2019-08-29,47.48373649592981,35.993892783910084,11.489843712019727
2019-08-30,47.57179361774358,42.427143871727964,5.144649746015617
2019-09-03,47.25708770562086,35.88173368894116,11.375354016679701
2019-09-04,50.37809124865403,37.72768286281625,12.650408385837778
2019-09-05,55.492886765258255,46.62994561247804,8.862941152780216
2019-09-06,55.18655029013669,44.105852709534275,11.080697580602411
2019-09-09,55.77859333402048,25.180524083711404,30.598069250309074
2019-09-10,57.29126885748572,45.152995260309794,12.138273597175925
2019-09-11,57.70645301632724,45.348646618456236,12.357806397871002
2019-09-12,59.88607487523238,45.535777698747175,14.350297176485206
2019-09-13,60.199438258786344,33.427023910982996,26.77241434780335
2019-09-16,56.69162920259898,47.40917124322734,9.28245795937164
2019-09-17,56.14319057848489,47.37986916705886,8.763321411426034
2019-09-18,57.47325636207847,48.293476674999326,9.179779687079147
2019-09-19,56.51448005379474,45.831820535446745,10.682659518347997
2019-09-20,53.93878244556913,52.38847391747055,1.5503085280985829
2019-09-23,52.291824744702254,45.13226122658689,7.1595635181153625
2019-09-24,49.3840784119297,44.337273073675775,5.046805338253925
2019-09-25,52.96420010754066,47.00691664249719,5.957283465043474
2019-09-26,51.68551535450142,46.41862040014162,5.266894954359799
2019-09-27,49.18121485315578,47.05854901625289,2.1226658369028897
2019-09-30,52.58077226958147,31.407898721431522,21.17287354814995
2019-10-01,49.417497009153735,47.17617489891468,2.2413221102390537
2019-10-02,41.13760469703435,42.7344968404149,1.5968921433805505
2019-10-03,43.66958671404506,43.00681521019501,0.6627715038500526
2019-10-04,49.738805863750244,44.394409013184244,5.344396850566
2019-10-07,48.71442422072935,44.50537557809268,4.209048642636667
2019-10-08,43.068703485902105,46.070812719116184,3.002109233214078
2019-10-09,46.243720094655735,46.15645009769369,0.08726999696204274
2019-10-10,49.07002549528365,28.587496887529063,20.48252860775459
2019-10-11,53.9219301760858,32.87754497119689,21.04438520488891
2019-10-14,53.89234542459754,53.44776094216884,0.4445844824287022
2019-10-15,57.252550403470046,51.59228682329897,5.660263580171076
2019-10-16,56.37684432939865,53.71941200368097,2.6574323257176786
2019-10-17,56.68152074364622,52.07569337096584,4.6058273726803804
2019-10-18,55.847029752961156,55.31864930394145,0.528380449019707
2019-10-21,57.76045569734483,49.09588447784354,8.66457121950129
2019-10-22,57.422603546791734,51.65489756886209,5.767705977929644
2019-10-23,57.774002689188066,53.383915172870445,4.390087516317621
2019-10-24,58.05120562361003,51.18820569242927,6.8629999311807595
2019-10-25,59.67058890572694,50.01386333029218,9.656725575434756
2019-10-28,59.128613120719805,49.5007314023924,9.627881718327409
2019-10-29,59.67820895811592,54.12979569088789,5.548413267228028
2019-10-30,60.99939441007736,51.66554613122638,9.33384827885098
2019-10-31,57.95159311403954,55.08931063145661,2.862282482582927
2019-11-01,58.686646884715266,50.4261956874192,8.260451197296064
2019-11-04,57.842794181510385,54.9922054964267,2.850588685083686
2019-11-05,56.1915010168202,55.71304627916737,0.4784547376528252
2019-11-06,53.9771470313467,57.47909928808683,3.5019522567401253
2019-11-07,54.087303882014055,56.0641868917467,1.9768830097326457
2019-11-08,51.74160502824576,55.643224304360636,3.9016192761148787
2019-11-11,54.40634215455286,56.835632928310375,2.429290773757515
2019-11-12,51.97822320641772,53.488616908846176,1.510393702428459
2019-11-13,51.87671016032605,52.14192602821076,0.26521586788471296
2019-11-14,51.8176566044398,54.46346532470484,2.6458087202650447
2019-11-15,55.422500994942666,56.74051767299253,1.3180166780498652
2019-11-18,54.997237676229716,52.19141159934439,2.8058260768853245
2019-11-19,54.76996559259212,52.288943595394656,2.481021997197466
2019-11-20,51.9793403451218,51.56167827929961,0.417662065822185
2019-11-21,52.010988340440534,51.1328704316595,0.8781179087810358
2019-11-22,52.20267982657739,51.38243013061915,0.820249695958239
2019-11-25,56.85586323951443,54.62556860375473,2.230294635759698
2019-11-26,57.12950511998868,63.42378004441626,6.294274924427583
2019-11-27,56.938357898060744,55.07558150183976,1.862776396220987
2019-11-29,55.54875263347022,53.70764936236776,1.8411032711024617
2019-12-02,53.50916943743273,53.843669289079834,0.3344998516471023
2019-12-03,51.66720430040542,50.377556281267786,1.289648019137637
2019-12-04,54.866905410457036,44.192558533803535,10.674346876653502
2019-12-05,55.94064001568231,44.55442874141245,11.386211274269861
2019-12-06,59.56516545848672,56.876605466153386,2.6885599923333316
2019-12-09,55.91017908950106,47.74849930859293,8.161679780908123
2019-12-10,55.21775768453516,47.68265734119019,7.535100343344965
2019-12-11,55.82307180578315,62.582656975840905,6.759585170057754
2019-12-12,58.826173356841764,65.15397570264813,6.3278023458063615
2019-12-13,58.31813411442799,66.87641798054665,8.558283866118657
2019-12-16,58.68695224900832,65.59476198681402,6.9078097378056995
2019-12-17,58.52449559005159,62.74932469497704,4.224829104925448
2019-12-18,58.215747506219955,47.31002607454544,10.905721431674515
2019-12-19,59.74441933523192,60.440618414143636,0.6961990789117181
2019-12-20,60.279226167862475,62.795384744386254,2.516158576523779
2019-12-23,60.39199981110985,57.157268162012464,3.234731649097384
2019-12-24,59.16669910952527,54.84853130062877,4.318167808896497
2019-12-26,59.149648963718604,54.54060319529624,4.609045768422362
2019-12-27,58.202244603009646,58.67994027401022,0.47769567100057486
2019-12-30,55.52026413935353,58.06978640989075,2.5495222705372242
2019-12-31,55.798639529975866,56.13421992357943,0.3355803936035642
2020-01-02,59.994062472376186,57.90786459450828,2.086197877867903
2020-01-03,55.53866751761287,59.15030411220321,3.611636594590337
2020-01-06,55.97993515390067,53.61391098296658,2.3660241709340895
2020-01-07,52.94987410468309,51.10806545013922,1.8418086545438683
2020-01-08,56.06872409605912,51.23834580010788,4.830378295951242
2020-01-09,59.938842145060946,49.40085144376282,10.537990701298128
2020-01-10,57.87049205171464,48.720415911137174,9.150076140577468
2020-01-13,58.450949588670674,53.925081962275975,4.5258676263946995
2020-01-14,60.13392922989749,53.30688771415098,6.827041515746508
2020-01-15,59.33453770718067,50.873926477433926,8.460611229746746
2020-01-16,60.09551562228213,51.50477481601754,8.590740806264591
2020-01-17,60.73198291972292,52.50815795477282,8.223824964950097
2020-01-21,58.815073348898885,47.89793089541651,10.917142453482377
2020-01-22,58.37423992299559,47.872383261687986,10.501856661307606
2020-01-23,58.34157527269567,47.065907162916346,11.275668109779325
2020-01-24,53.978269796551345,43.23091854723786,10.747351249313482
2020-01-27,44.093064548307225,37.52107726248242,6.571987285824804
2020-01-28,51.46401437550064,41.80331337735707,9.660700998143568
2020-01-29,51.00640436902747,39.688741079644984,11.317663289382487
2020-01-30,53.373351091538325,42.73030149254129,10.643049598997038
2020-01-31,40.9721864754984,36.50302548004813,4.469160995450267
2020-02-03,46.085927036793706,37.37713377199932,8.708793264794387
2020-02-04,54.824040316861044,37.33592969705281,17.488110619808232
2020-02-05,60.23268817260252,37.79798510177117,22.434703070831354
2020-02-06,60.090488033727034,37.38478523513584,22.705702798591197
2020-02-07,56.14082597677403,34.1569159388766,21.98391003789743
2020-02-10,59.51138289840433,34.603795046894774,24.907587851509554
2020-02-11,59.062975385338895,33.67985139003606,25.38312399530283
2020-02-12,62.52242337639065,37.2128901075434,25.309533268847247
2020-02-13,60.80887568451273,36.92000511056862,23.88887057394411
2020-02-14,60.82447627238264,34.38848158654268,26.435994685839958
2020-02-18,56.80119196164942,32.46095840472493,24.340233556924495
